Time,TAIEX,Non-Finance Sub-index,Non-Electronics Sub-index,Non-Finance Non-Electronics Sub-Index,Cement,Food,Plastic,Textile,Electric Machinery,Electrical and Cable,"Chemical, Biotechnology, and Medical Care",Chemical,Biotechnology and Medical Care,Glass and Ceramic,Paper and Pulp,Iron and Steel,Rubber,Automobile,Electronics,Semiconductor,Computer and Peripheral Equipment,Optoelectronic,Communications and Internet,Electronic Parts/Components,Electronic Products Distribution,Information Service,Other Electronic,Building Material and Construction,Shipping and Transportation,Tourism,Finance and Insurance,Department Stores,"Oil, Gas and Electricity",Other
10:33:15 AM,17539.38,"15,002.31","20,497.26","16,789.59",193.73,"1,870.27",291.45,595.42,234.73,87.29,123.9,153.84,66.98,64.92,386.63,187.06,279.29,320.06,815.21,403.16,140.7,38.26,136.96,187.89,205.6,130.36,98.86,379.35,264.63,96.11,"1,882.23",311.16,122.67,387.6
10:33:20 AM,17540.81,"15,002.82","20,499.76","16,789.36",193.62,"1,870.27",291.45,595.42,234.74,87.29,123.9,153.84,66.98,64.92,386.63,187.07,279.29,320.06,815.26,403.18,140.7,38.27,136.98,187.88,205.6,130.36,98.86,379.34,264.63,96.11,"1,883.02",311.16,122.67,387.6
10:33:25 AM,17535.81,"14,998.48","20,497.92","16,789.13",193.62,"1,870.27",291.45,595.42,234.74,87.3,123.91,153.85,66.98,64.92,386.61,187.07,279.29,320.06,814.92,403.15,140.7,38.27,136.72,187.84,205.6,130.36,98.53,379.34,264.6,96.11,"1,882.54",311.16,122.67,387.6
10:33:30 AM,17536.2,"14,998.64","20,498.71","16,789.28",193.73,"1,870.27",291.44,595.42,234.73,87.3,123.9,153.84,66.98,64.92,386.61,187.06,279.29,320.06,814.93,403.2,140.7,38.26,136.6,187.85,205.6,130.36,98.53,379.34,264.6,96.11,"1,882.73",311.16,122.67,387.6
10:33:35 AM,17537.12,"15,000.26","20,496.54","16,789.31",193.73,"1,870.27",291.55,595.4,234.77,87.3,123.9,153.84,66.97,64.92,386.61,187.06,279.29,320.06,815.06,403.17,140.7,38.26,136.58,187.84,205.6,130.36,98.85,379.36,264.57,96.11,"1,882.09",310.89,122.67,387.59
10:33:40 AM,17537.17,"14,999.85","20,498.33","16,789.78",193.73,"1,870.27",291.55,595.4,234.77,87.29,123.91,153.85,66.97,64.92,386.61,187.05,279.29,320.06,815.02,403.14,140.69,38.26,136.58,187.84,205.6,130.36,98.84,379.36,264.63,96.11,"1,882.50",310.89,122.67,387.59
10:33:45 AM,17537.74,"15,000.87","20,495.93","16,788.62",193.73,"1,869.91",291.63,595.27,234.73,87.29,123.91,153.85,66.97,64.92,386.61,187.05,279.32,320.06,815.12,403.13,140.69,38.26,136.84,187.9,205.62,130.38,98.84,379.36,264.49,96.1,"1,882.08",310.89,122.67,387.59
10:33:50 AM,17536.71,"14,999.41","20,499.15","16,790.80",193.73,"1,869.91",291.63,595.27,234.73,87.3,123.93,153.86,67,64.92,386.61,187.05,279.32,320.06,814.96,403.12,140.71,38.27,136.84,187.91,205.62,130.38,98.53,379.37,264.68,96.1,"1,882.49",310.89,122.67,387.59
10:33:55 AM,17538.41,"15,001.27","20,498.14","16,790.34",193.73,"1,869.91",291.63,595.27,234.73,87.3,123.95,153.9,66.99,64.91,386.61,187.05,279.32,320.06,815.12,403.13,140.72,38.24,136.84,187.91,205.62,130.38,98.84,379.39,264.62,96.1,"1,882.31",310.89,122.67,387.59
10:34:00 AM,17536.23,"14,999.08","20,496.81","16,788.51",193.73,"1,869.91",291.63,595.27,234.73,87.3,123.95,153.91,66.99,64.91,386.61,187.08,279.28,320.06,814.98,403.13,140.72,38.27,136.84,187.91,205.62,130.38,98.53,379.38,264.42,96.1,"1,882.36",310.89,122.67,387.59
10:34:05 AM,17536.43,"14,999.98","20,496.10","16,790.20",193.73,"1,869.91",291.63,595.27,234.69,87.3,123.95,153.91,67,64.91,386.61,187.08,279.43,320.06,815.02,403.16,140.71,38.27,136.84,187.9,205.69,130.38,98.53,379.33,264.57,96.1,"1,881.75",311.06,122.67,387.57
10:34:10 AM,17536.47,"14,999.81","20,496.08","16,789.41",193.73,"1,869.91",291.64,595.27,234.69,87.23,123.96,153.93,67,64.92,386.61,187.07,279.43,320.09,815.02,403.13,140.67,38.26,136.58,187.9,205.69,130.38,98.85,379.33,264.43,96.1,"1,881.93",311.06,122.67,387.66
10:34:15 AM,17537.64,"15,000.27","20,496.25","16,787.16",193.73,"1,869.91",291.53,595.27,234.69,87.22,123.98,153.95,67.01,65.03,386.79,187.07,279.28,320.06,815.11,403.17,140.67,38.27,136.58,187.94,205.69,130.38,98.85,379.26,264.3,96.1,"1,882.53",311.06,122.67,387.66
10:34:20 AM,17534.71,"14,997.69","20,496.30","16,788.26",193.73,"1,869.91",291.53,595.23,234.7,87.22,123.98,153.95,67.01,65.03,386.79,187.2,279.28,320.04,814.88,403.13,140.67,38.26,136.58,187.95,205.69,130.51,98.53,379.27,264.33,96.1,"1,882.28",311.06,122.67,387.66
10:34:25 AM,17536.48,"14,999.28","20,497.75","16,789.48",193.73,"1,869.91",291.64,595.23,234.7,87.22,123.99,153.97,67.01,65.03,386.79,187.07,279.43,320.01,814.98,403.13,140.68,38.27,136.86,187.91,205.69,130.51,98.53,379.27,264.44,96.1,"1,882.40",311.06,122.67,387.66
10:34:30 AM,17537.34,"15,000.34","20,495.48","16,787.54",193.72,"1,869.55",291.53,595.22,234.74,87.22,123.98,153.97,67,65.03,386.79,186.95,279.43,320.01,815.1,403.15,140.67,38.28,136.6,187.95,205.69,130.51,98.87,379.27,264.44,96.1,"1,882.21",311.06,122.67,387.66
10:34:35 AM,17539.36,"15,001.58","20,496.80","16,786.47",193.72,"1,869.55",291.53,595.22,234.74,87.21,123.99,154,67,65.03,386.79,186.95,279.43,320.04,815.22,403.16,140.69,38.28,136.86,187.94,205.69,130.51,98.87,379.25,264.4,96.1,"1,882.86",311.06,122.67,387.5
10:34:40 AM,17536.5,"14,999.16","20,495.92","16,786.79",193.72,"1,869.55",291.53,595.22,234.75,87.21,124,154.02,67,65.03,386.79,186.96,279.43,320.04,815.03,403.16,140.7,38.26,136.86,187.9,205.69,130.51,98.55,379.24,264.43,96.1,"1,882.52",311.04,122.67,387.5
10:34:45 AM,17537.78,"15,000.74","20,494.42","16,786.15",193.66,"1,869.55",291.53,595.36,234.75,87.21,123.99,153.99,67,65.03,386.79,186.95,279.25,320.04,815.16,403.21,140.67,38.26,136.6,187.95,205.67,130.51,98.86,379.24,264.39,96.1,"1,882.24",311.04,122.67,387.52
10:34:50 AM,17539.65,"15,002.57","20,496.66","16,788.88",193.66,"1,869.33",291.53,595.36,234.8,87.22,123.98,154,66.97,65.03,386.79,186.95,279.25,320.04,815.25,403.16,140.69,38.25,136.98,187.95,205.67,130.51,98.86,379.29,264.66,96.1,"1,882.23",311.04,122.67,387.52
10:34:55 AM,17538.88,"15,002.61","20,492.10","16,786.24",193.66,"1,869.33",291.53,595.36,234.81,87.21,124,154.01,67,65.03,386.79,186.95,279.29,319.97,815.31,403.19,140.71,38.27,136.98,187.95,205.67,130.51,98.87,379.29,264.38,96.1,"1,881.54",311.04,122.67,387.52
10:35:00 AM,17539.22,"15,002.75","20,492.91","16,786.53",193.78,"1,869.33",291.54,595.36,234.81,87.21,123.99,154.01,66.98,64.92,386.79,186.97,279.29,319.97,815.31,403.2,140.7,38.27,136.98,187.92,205.69,130.51,98.87,379.3,264.38,96.1,"1,881.71",311.04,122.67,387.52
10:35:05 AM,17529.82,"14,993.87","20,491.72","16,786.23",193.77,"1,869.16",291.54,595.35,234.76,87.21,123.99,154.02,66.98,64.92,386.61,186.97,279.29,319.97,814.62,402.67,140.69,38.27,136.97,187.93,205.69,130.51,98.87,379.3,264.38,96.1,"1,881.44",311.04,122.67,387.52
10:35:10 AM,17526.81,"14,990.88","20,491.67","16,785.98",193.78,"1,869.04",291.54,595.3,234.79,87.22,123.99,154.02,66.98,64.92,386.61,186.97,279.29,319.97,814.39,402.68,140.69,38.27,136.84,187.91,205.65,130.51,98.56,379.32,264.38,96.1,"1,881.48",311.04,122.67,387.48
10:35:15 AM,17536.43,"14,999.99","20,493.85","16,787.54",193.78,"1,869.04",291.54,595.14,234.73,87.22,124,154.05,66.97,64.92,386.61,186.95,279.29,319.96,815.08,403.2,140.69,38.26,136.84,187.93,205.65,130.51,98.56,379.33,264.6,96.1,"1,881.74",311.04,122.67,387.45
10:35:20 AM,17534.93,"14,999.21","20,489.83","16,785.20",193.78,"1,868.98",291.54,595.14,234.71,87.22,123.99,154.02,66.97,64.92,386.61,186.95,279.25,319.95,815.07,403.2,140.7,38.26,136.84,187.91,205.65,130.51,98.54,379.34,264.39,96.08,"1,881.14",311.04,122.67,387.45
10:35:25 AM,17529.27,"14,992.50","20,495.65","16,787.94",193.89,"1,868.98",291.54,595.15,234.75,87.29,123.99,154.03,66.98,65.03,386.61,186.95,279.21,319.97,814.48,402.71,140.69,38.26,136.84,188.02,205.65,130.51,98.56,379.34,264.58,96.08,"1,882.16",311.04,122.67,387.45
10:35:30 AM,17528.11,"14,991.61","20,495.15","16,788.19",193.78,"1,867.53",291.65,595.15,234.78,87.29,123.99,154.03,66.97,65.03,386.87,186.95,279.21,319.97,814.4,402.72,140.7,38.28,136.57,188.02,205.65,130.5,98.56,379.35,264.6,96.08,"1,881.96",311.04,122.67,387.45
10:35:35 AM,17537.46,"15,000.47","20,492.66","16,784.25",193.78,"1,867.53",291.65,595.14,234.81,87.29,124.01,154.07,66.97,64.92,386.87,187.07,279.21,319.97,815.19,403.21,140.71,38.27,136.57,187.99,205.65,130.5,98.85,379.32,264.11,96.08,"1,882.19",311.04,122.67,387.45
10:35:40 AM,17528.37,"14,991.66","20,491.51","16,783.10",193.78,"1,867.60",291.65,595.14,234.81,87.29,124,154.06,66.97,64.92,386.9,186.95,279.21,319.97,814.52,402.71,140.69,38.26,136.57,187.99,205.65,130.5,98.85,379.31,264.08,96.04,"1,882.14",311.04,122.67,387.45
10:35:45 AM,17529.83,"14,993.31","20,490.66","16,782.88",193.78,"1,867.60",291.65,595.14,234.81,87.29,123.99,154.03,66.97,64.92,386.9,186.95,279.21,319.97,814.65,402.71,140.66,38.27,136.85,188,205.65,130.5,98.89,379.33,264.07,96.04,"1,881.94",311.04,122.67,387.45
10:35:50 AM,17538.87,"15,001.50","20,495.13","16,785.94",193.78,"1,867.60",291.65,595.15,234.81,87.29,124.01,154.08,66.97,64.92,386.9,186.95,279.21,319.99,815.23,403.29,140.69,38.26,136.85,188,205.65,130.5,98.58,379.33,264.37,96.04,"1,882.50",311.04,122.67,387.43
10:35:55 AM,17541.05,"15,003.81","20,494.91","16,786.34",193.78,"1,867.60",291.65,595.15,234.8,87.29,124.01,154.08,66.97,64.92,386.9,186.95,279.21,319.99,815.4,403.28,140.66,38.27,136.85,188,205.65,130.5,98.9,379.37,264.4,96.04,"1,882.34",311.04,122.67,387.43
10:36:00 AM,17530.4,"14,993.63","20,491.80","16,783.43",193.78,"1,869.11",291.65,595.15,234.8,87.29,124.01,154.08,66.97,64.92,386.9,186.95,279.21,319.99,814.66,402.72,140.68,38.26,136.86,188.01,205.65,130.5,98.9,379.37,264.06,96.04,"1,882.14",311.04,122.67,387.39
10:36:05 AM,17531.36,"14,993.93","20,493.27","16,782.87",193.78,"1,869.11",291.56,595.15,234.81,87.21,124,154.05,66.97,64.92,386.9,186.96,279.21,319.99,814.7,402.74,140.71,38.25,136.86,188,205.65,130.5,98.9,379.37,264.09,96.04,"1,882.71",311.04,122.67,387.39
10:36:10 AM,17532.65,"14,995.20","20,497.14","16,787.49",193.78,"1,869.11",291.67,595.23,234.8,87.29,124.03,154.08,67,65.03,386.9,186.96,279.21,319.99,814.7,402.74,140.65,38.28,136.86,188,205.65,130.5,98.9,379.37,264.4,96.04,"1,882.71",311.04,122.67,387.39
10:36:15 AM,17532,"14,994.74","20,495.30","16,785.96",193.78,"1,869.11",291.67,595.23,234.8,87.29,124.02,154.05,67,65.03,386.9,186.96,279.21,319.99,814.7,402.73,140.66,38.28,136.86,188,205.65,130.5,98.89,379.37,264.23,96.03,"1,882.54",311.04,122.67,387.44
10:36:20 AM,17529.74,"14,992.13","20,499.82","16,789.93",193.78,"1,869.08",291.66,595.23,234.8,87.27,124.03,154.08,67,65.03,386.9,187.07,279.29,319.99,814.41,402.72,140.67,38.27,136.6,188.04,205.58,130.5,98.58,379.33,264.54,96.03,"1,882.89",311.06,122.67,387.46
10:36:25 AM,17530.99,"14,993.62","20,499.45","16,790.43",193.78,"1,869.08",291.66,595.24,234.85,87.27,124.03,154.07,67,65.03,386.9,187.05,279.43,319.99,814.51,402.72,140.7,38.26,136.85,188.04,205.56,130.5,98.58,379.33,264.54,96.07,"1,882.67",311.06,122.67,387.49
10:36:30 AM,17530.43,"14,993.59","20,497.40","16,789.86",193.89,"1,869.07",291.66,595.24,234.85,87.2,124.02,154.05,67,65.03,386.9,187.05,279.43,319.99,814.52,402.74,140.69,38.25,136.85,188.04,205.52,130.5,98.58,379.33,264.51,96.07,"1,882.21",311.06,122.67,387.43
